dealer,review_text,source,clean_review,word_count,tb_polarity,vader_compound,sentiment
Kenny Kent Toyota,continually provides excellent service and easy and effencient process to purchase and vehicle.,DealerRater,continually provides excellent service and easy and effencient process to purchase and vehicle.,13,0.7166666666666667,0.765,Positive
Kenny Kent Toyota,"Roger Bannister met us at the door, listened to what we wanted, and within minutes we were looking at exactly what we had asked for. After answering all our questions, and sending us on a test drive, Roger guided us through the purchase process and made this one of the easiest car purchases we’ve ever done. All the staff we encountered were respectful, helpful, and efficient.",DealerRater,"roger bannister met us at the door, listened to what we wanted, and within minutes we were looking at exactly what we had asked for. after answering all our questions, and sending us on a test drive, roger guided us through the purchase process and made this one of the easiest car purchases we’ve ever done. all the staff we encountered were respectful, helpful, and efficient.",66,0.375,0.886,Positive
Kenny Kent Toyota,right vehicle for our needs!,DealerRater,right vehicle for our needs!,5,0.3571428571428571,0.0,Neutral
Kenny Kent Toyota,finance manager was very helpful .everyone I talked to was very professional.,DealerRater,finance manager was very helpful .everyone i talked to was very professional.,12,0.165,0.4754,Positive
Toyota of Muncie,Back and forth communications very timely. All questions were answered more than satisfactory. Alex in finance was easy to work with also. All around pleasant experience.,DealerRater,back and forth communications very timely. all questions were answered more than satisfactory. alex in finance was easy to work with also. all around pleasant experience.,26,0.37333333333333335,0.8393,Positive
Toyota of Muncie,Evan Burke made the lease process seamless. He is knowledgeable and patient.  Alex Keisman made the finance part of the experience simple and straightforward.  They were both fabulous to work with!  I highly recommend Toyota of Muncie without reservation!  I also am looking forward to working with Jeff Brinson in the service department.,DealerRater,evan burke made the lease process seamless. he is knowledgeable and patient. alex keisman made the finance part of the experience simple and straightforward. they were both fabulous to work with! i highly recommend toyota of muncie without reservation! i also am looking forward to working with jeff brinson in the service department.,53,0.23500000000000001,0.7768,Positive
Toyota of Muncie,"my sales Rep Courtney really listened to me, helped me get into a brand new car, and helped budget with me on my financial situation. Finance manager was awesome too, didn’t try to sale me things aggressively, helped me as much as possible and gave me some great tips for future use. I will be returning back for all my new vehicles",DealerRater,"my sales rep courtney really listened to me, helped me get into a brand new car, and helped budget with me on my financial situation. finance manager was awesome too, didn’t try to sale me things aggressively, helped me as much as possible and gave me some great tips for future use. i will be returning back for all my new vehicles",62,0.25252525252525254,0.7845,Positive
Toyota of Muncie,"purchasing a new vehicle from  Muncie Toyota. Brian Cummins was our salesperson, and he was awesome to work with.
They will walk you through how to use everything on your new vehicle.",DealerRater,"purchasing a new vehicle from muncie toyota. brian cummins was our salesperson, and he was awesome to work with. they will walk you through how to use everything on your new vehicle.",32,0.42424242424242414,0.6249,Positive
Toyota of Muncie,They were able to answer all my questions and made the buying process simple,DealerRater,they were able to answer all my questions and made the buying process simple,14,0.25,0.0,Neutral
Toyota of Muncie,"buying process as simple as could be. Helped me get a new vehicle in limited stock and on the day of sale I was in and out in less than an hour with no last minute changes or surprises from what we had previously discussed , would buy a car from him again without hesitation",DealerRater,"buying process as simple as could be. helped me get a new vehicle in limited stock and on the day of sale i was in and out in less than an hour with no last minute changes or surprises from what we had previously discussed , would buy a car from him again without hesitation",55,-0.044733044733044736,-0.0992,Negative
Toyota of Muncie,Don’t let him go..He’s the best and deserves a raise.,DealerRater,don’t let him go..he’s the best and deserves a raise.,10,1.0,0.6369,Positive
Toyota of Muncie,"service.

While out of town I purchased a used car off a family member and brought in my 2017 RAV to be looked over prior to the drive to VA. 

Jake was very communicative on all needs and the time it took to push me out was amazing! I’m not used to this speed at my home dealer. 

The dealership itself is also very pleasant to wait. They have a few vintage cars in the lobby. Also a.new customer cannot overlook all the corporate awards they have received year after year. They are displayed prominently in the lobby.Every staff I came into contact with smiled and made sure I was being taken care of. 

Muncie has a gem for sure in their Toyota dealer. I wish I lived in state just to be a regular customer. Thank you for your passion to serve every customer, not just local.",DealerRater,"service. while out of town i purchased a used car off a family member and brought in my 2017 rav to be looked over prior to the drive to va. jake was very communicative on all needs and the time it took to push me out was amazing! i’m not used to this speed at my home dealer. the dealership itself is also very pleasant to wait. they have a few vintage cars in the lobby. also a.new customer cannot overlook all the corporate awards they have received year after year. they are displayed prominently in the lobby.every staff i came into contact with smiled and made sure i was being taken care of. muncie has a gem for sure in their toyota dealer. i wish i lived in state just to be a regular customer. thank you for your passion to serve every customer, not just local.",148,0.31694444444444453,0.9823,Positive
